timestamp,packet_size,duration,bytes_sent,bytes_received,protocol,port,source_ip,dest_ip
2026-01-01 00:13:52,1223,1.0717300009047412,1560,1820,17,6645,192.168.4.15,10.0.3.68
2026-01-01 00:13:53,1096,0.95115495249067,1418,1208,17,27523,192.168.2.52,10.0.1.146
2026-01-01 00:13:54,137,1.6799522439958547,954,1062,17,36728,192.168.3.196,10.0.0.107
2026-01-01 00:13:55,542,0.4103720432877181,983,1246,6,11006,192.168.1.52,10.0.2.226
2026-01-01 00:13:56,1285,1.936823842891325,974,1207,17,43543,192.168.0.25,10.0.1.98
2026-01-01 00:13:57,1282,1.4205258819690547,4133,494,6,162,192.168.3.153,10.0.0.5
2026-01-01 00:13:58,567,0.3954246086709806,3972,426,6,16032,192.168.3.152,10.0.0.19
2026-01-01 00:13:59,-62,1.4681944814509607,913,1201,17,49748,192.168.3.199,10.0.3.227
2026-01-01 00:14:00,1072,1.0579323830779048,4549,918,6,14228,192.168.2.130,10.0.4.110
2026-01-01 00:14:01,313,1.4169355202047855,36,1451,17,63648,192.168.0.67,10.0.2.214
2026-01-01 00:14:02,1339,1.537889034868815,3387,1317,6,60603,192.168.4.233,10.0.1.13
2026-01-01 00:14:03,671,0.17750950735270662,1711,1875,17,28731,192.168.3.197,10.0.1.48
2026-01-01 00:14:04,274,1.0106647521503616,3020,150,6,43922,192.168.0.228,10.0.4.180
2026-01-01 00:14:05,360,1.8676172469244536,795,383,17,44848,192.168.3.200,10.0.4.22
2026-01-01 00:14:06,652,0.642129093799911,4036,1661,17,3392,192.168.2.108,10.0.0.152
2026-01-01 00:14:07,1312,1.1877920432002442,4688,1836,17,5996,192.168.3.87,10.0.1.242
2026-01-01 00:14:08,574,0.7377972503639776,3111,307,17,55508,192.168.1.37,10.0.0.156
2026-01-01 00:14:09,1003,0.9074562241150355,1324,1359,6,12694,192.168.3.249,10.0.0.184
2026-01-01 00:14:10,1259,0.0026947619673785652,317,1969,17,21,192.168.2.65,10.0.3.95
2026-01-01 00:14:11,35,4.907678282778686e-05,2396,745,6,23,192.168.2.235,10.0.2.210
2026-01-01 00:14:12,393,0.001279064663275386,2162,891,6,21,192.168.2.60,10.0.2.110
2026-01-01 00:14:13,1180,0.005876600250573528,2745,374,6,23,192.168.3.10,10.0.4.33
2026-01-01 00:14:14,1071,0.002535838715421282,1591,1031,17,26,192.168.2.37,10.0.2.17
2026-01-01 00:14:15,1384,0.0035733623213578154,3111,1364,6,23,192.168.0.44,10.0.3.103
2026-01-01 00:14:16,1433,0.009842419122726029,3930,128,6,24,192.168.0.117,10.0.2.191
2026-01-01 00:14:17,1415,0.002516836738935668,1996,1014,6,28,192.168.4.176,10.0.0.56
2026-01-01 00:14:18,280,0.008442923727109353,1312,1799,17,30,192.168.4.105,10.0.3.136
2026-01-01 00:14:19,210,0.0077248860515905715,1285,668,17,28,192.168.1.205,10.0.1.200
2026-01-01 00:14:20,692,0.0002770161188334645,4311,1375,6,29,192.168.1.185,10.0.4.131
2026-01-01 00:14:21,565,0.21353253627197846,2383,1381,17,57775,192.168.4.202,10.0.3.160
2026-01-01 00:14:22,1355,1.6991576943959725,3239,516,17,16045,192.168.0.29,10.0.2.136
2026-01-01 00:14:23,757,1.4931736288440005,2139,1518,6,29413,192.168.0.227,10.0.4.177
2026-01-01 00:14:24,811,0.8155860853412079,1704,85,6,5470,192.168.0.147,10.0.3.115
2026-01-01 00:14:25,1203,1.870029593793003,362,1198,17,28857,192.168.1.113,10.0.0.94
2026-01-01 00:14:26,777,1.9806511487974845,2604,1825,6,6257,192.168.3.211,10.0.1.215
2026-01-01 00:14:27,953,0.4065552807076455,1716,1216,17,58551,192.168.1.14,10.0.0.121
2026-01-01 00:14:28,165,0.7586516764883198,4451,310,17,10719,192.168.1.201,10.0.3.189
2026-01-01 00:14:29,351,1.8562246971630991,4286,1142,17,33936,192.168.4.104,10.0.3.31
2026-01-01 00:14:30,1356,1.4393554063881688,3738,1241,17,33599,192.168.4.189,10.0.0.84
2026-01-01 00:14:31,627,0.09460031405382463,2469,426,17,1651,192.168.4.237,10.0.3.234
2026-01-01 00:14:32,1136,1.5638995999801235,4795,1993,17,50288,192.168.0.163,10.0.1.99
2026-01-01 00:14:33,1381,1.655848248207882,556,1437,6,19197,192.168.0.214,10.0.2.143
2026-01-01 00:14:34,444,1.4959679491299966,825,113,6,25053,192.168.0.83,10.0.0.180
2026-01-01 00:14:35,1424,1.599010906763034,2808,1168,17,27386,192.168.0.207,10.0.3.198
2026-01-01 00:14:36,1133,1.6500136065935533,4521,1561,17,9519,192.168.3.76,10.0.0.161
2026-01-01 00:14:37,893,0.37451850389353464,2719,1671,17,46026,192.168.3.146,10.0.1.92
2026-01-01 00:14:38,751,0.4717151187435025,3508,302,6,16185,192.168.0.139,10.0.0.200
2026-01-01 00:14:39,1005,1.2694309813293196,3741,743,17,33790,192.168.4.226,10.0.1.29
2026-01-01 00:14:40,369,1.8158626445020742,1574,1904,6,21624,192.168.4.168,10.0.4.61
2026-01-01 00:14:41,480,0.6301391310859685,3998,587,17,10030,192.168.2.115,10.0.2.182
2026-01-01 00:14:42,731,1.1755548011732389,2129,986,17,12448,192.168.2.169,10.0.1.240
2026-01-01 00:14:43,850,1.366015408883211,2403,1863,6,59795,192.168.3.131,10.0.4.41
2026-01-01 00:14:44,116,0.9050998146284915,3329,344,6,45254,192.168.1.176,10.0.2.92
2026-01-01 00:14:45,864,1.4296943997654972,588,813,17,34053,192.168.4.115,10.0.3.208
2026-01-01 00:14:46,-20,1.8038800818433907,2012,1987,17,49811,192.168.4.204,10.0.1.209
2026-01-01 00:14:47,161,1.2460604093121763,1547,800,17,30447,192.168.0.33,10.0.1.95
2026-01-01 00:14:48,493,1.0820937844040983,294,1024,6,62513,192.168.2.230,10.0.3.253
2026-01-01 00:14:49,263,0.87654415568498,1985,1170,6,18397,192.168.4.88,10.0.1.89
2026-01-01 00:14:50,856,1.1517324613228321,3117,1310,6,57745,192.168.4.248,10.0.4.47
2026-01-01 00:14:51,868,0.7104356360387135,1690,1999,6,34502,192.168.2.54,10.0.0.163
2026-01-01 00:14:52,496,0.7866120578535486,1136,1677,6,30256,192.168.4.97,10.0.0.149
2026-01-01 00:14:53,1015,1.0643900001541988,2064,1076,6,18512,192.168.1.140,10.0.2.113
2026-01-01 00:14:54,1165,0.13188292740609703,4455,1327,17,51322,192.168.0.101,10.0.4.39
2026-01-01 00:14:55,1245,0.45639794339771805,4795,1092,17,57421,192.168.0.118,10.0.0.157
2026-01-01 00:14:56,985,1.0854873991723206,4543,360,6,48997,192.168.0.188,10.0.2.217
2026-01-01 00:14:57,602,0.865352872662578,4770,1625,17,14475,192.168.4.229,10.0.4.98
2026-01-01 00:14:58,1029,0.6653945059853068,1007,1981,17,45657,192.168.2.96,10.0.1.18
2026-01-01 00:14:59,179,1.4653894161570826,2514,1243,6,3472,192.168.2.39,10.0.4.63
2026-01-01 00:15:00,441,0.011027457574551298,3526,1985,17,20,192.168.3.13,10.0.1.30
2026-01-01 00:15:01,1401,0.0015711991380684628,4681,1009,6,19,192.168.3.98,10.0.3.170
2026-01-01 00:15:02,1034,0.008175121780501452,1247,703,6,21,192.168.0.135,10.0.3.100
2026-01-01 00:15:03,354,0.006227908668499317,3902,1989,17,21,192.168.1.228,10.0.2.216
2026-01-01 00:15:04,157,0.007120615101533813,1435,574,6,22,192.168.3.205,10.0.0.90
2026-01-01 00:15:05,414,0.0037535538063551395,571,1608,6,23,192.168.1.122,10.0.4.12
2026-01-01 00:15:06,1390,0.0031037620654954965,2382,1184,6,25,192.168.1.171,10.0.0.81
2026-01-01 00:15:07,250,0.007824804517585198,1245,1704,6,29,192.168.2.17,10.0.2.182
2026-01-01 00:15:08,552,0.0016869269181591859,2084,1112,6,26,192.168.4.204,10.0.4.243
2026-01-01 00:15:09,847,0.006283501744410128,277,687,6,27,192.168.0.126,10.0.1.49
2026-01-01 00:15:10,955,0.006452924689092232,1887,780,6,29,192.168.3.48,10.0.1.106
2026-01-01 00:15:11,938,0.41184922515194944,4579,584,6,6400,192.168.1.60,10.0.1.196
2026-01-01 00:15:12,569,1.4274614480487096,1265,1780,17,32375,192.168.3.202,10.0.2.198
2026-01-01 00:15:13,730,0.9903413427264555,4826,588,17,63470,192.168.1.94,10.0.4.58
2026-01-01 00:15:14,1141,1.5065065879189166,1040,1182,17,35525,192.168.0.53,10.0.2.127
2026-01-01 00:15:15,111,0.20790290322888752,917,488,6,53072,192.168.4.67,10.0.3.76
2026-01-01 00:15:16,1045,1.0711264620902798,885,970,6,24573,192.168.3.211,10.0.4.254
2026-01-01 00:15:17,1057,0.7592495806553415,2752,1347,17,18283,192.168.2.195,10.0.1.122
2026-01-01 00:15:18,167,0.910644184731778,21,1633,17,18996,192.168.0.20,10.0.2.231
2026-01-01 00:15:19,1085,1.2103716759378822,4569,1404,17,23286,192.168.0.64,10.0.4.182
2026-01-01 00:15:20,1396,1.0047216537631023,3191,1125,6,61332,192.168.2.204,10.0.2.87
2026-01-01 00:15:21,661,1.0815909655120737,2353,493,17,17834,192.168.4.22,10.0.0.40
2026-01-01 00:15:22,1090,0.9686870761274513,4799,1667,17,25121,192.168.1.215,10.0.2.160
2026-01-01 00:15:23,1204,0.8143737962046694,686,1637,6,64813,192.168.3.160,10.0.4.16
2026-01-01 00:15:24,736,1.5433648227739867,284,18,17,5017,192.168.2.229,10.0.0.134
2026-01-01 00:15:25,1291,0.025216993174994404,4811,1477,6,16372,192.168.1.149,10.0.0.111
2026-01-01 00:15:26,-73,1.1974195757075008,3747,1505,6,29253,192.168.3.227,10.0.2.73
2026-01-01 00:15:27,793,1.131915495476436,762,1617,6,62814,192.168.1.227,10.0.4.224
2026-01-01 00:15:28,684,1.4331128381196072,2428,396,17,8002,192.168.2.142,10.0.2.240
2026-01-01 00:15:29,1078,1.1977495381235947,2507,1000,17,22438,192.168.0.26,10.0.0.34
2026-01-01 00:15:30,737,1.6540596826147809,28,1302,6,42962,192.168.4.36,10.0.1.77
2026-01-01 00:15:31,184,1.9201644309527013,906,850,17,2097,192.168.0.93,10.0.0.1
2026-01-01 00:15:32,406,0.6847234892954025,3104,1388,17,64404,192.168.4.51,10.0.0.45
2026-01-01 00:15:33,798,0.4536601507841534,3999,1354,17,48201,192.168.1.20,10.0.4.86
2026-01-01 00:15:34,1017,0.844853651662764,2994,1664,17,25279,192.168.0.103,10.0.3.5
2026-01-01 00:15:35,863,0.5767007295241726,2506,1367,6,55555,192.168.2.107,10.0.4.177
2026-01-01 00:15:36,348,1.230344046803934,4665,821,17,43363,192.168.0.168,10.0.0.31
2026-01-01 00:15:37,1031,1.8244721738992289,3609,454,6,48712,192.168.4.78,10.0.1.9
2026-01-01 00:15:38,1138,0.27740650496884384,3553,1624,6,26203,192.168.3.153,10.0.0.61
2026-01-01 00:15:39,1386,0.1978601971981053,1453,724,17,19715,192.168.4.59,10.0.1.163
2026-01-01 00:15:40,878,0.5114504015165103,4833,1678,6,29311,192.168.0.2,10.0.2.229
2026-01-01 00:15:41,239,1.4540097955893014,3356,1088,17,15081,192.168.4.32,10.0.4.150
2026-01-01 00:15:42,946,1.186143378836218,515,1099,17,56616,192.168.3.61,10.0.2.197
2026-01-01 00:15:43,1129,0.2045141581964236,38,710,6,5108,192.168.4.168,10.0.1.164
2026-01-01 00:15:44,1604,1.8356289848495428,3342,142,6,52133,192.168.3.179,10.0.0.80
2026-01-01 00:15:45,993,1.5795327636087428,886,916,6,29313,192.168.0.216,10.0.4.21
2026-01-01 00:15:46,1233,0.046591147442931975,2844,1938,6,2838,192.168.2.32,10.0.3.151
2026-01-01 00:15:47,474,1.3023260884398942,2204,827,17,3385,192.168.4.52,10.0.3.12
2026-01-01 00:15:48,509,1.542964946139717,1098,604,17,43621,192.168.2.203,10.0.4.34
2026-01-01 00:15:49,865,0.7480884431575787,1823,1496,17,42823,192.168.4.200,10.0.4.127
2026-01-01 00:15:50,1071,0.008855060190217532,3201,1440,6,20,192.168.4.162,10.0.2.119
2026-01-01 00:15:51,1347,0.0028272185963494727,3155,304,6,21,192.168.2.221,10.0.1.186
2026-01-01 00:15:52,450,0.010370816315228897,3093,735,6,20,192.168.3.210,10.0.1.34
2026-01-01 00:15:53,327,0.009032289634012543,3530,1520,17,25,192.168.2.236,10.0.4.192
2026-01-01 00:15:54,1204,0.012272148814243827,3778,290,6,26,192.168.3.223,10.0.0.249
2026-01-01 00:15:55,925,0.002076439009818486,2896,1963,17,25,192.168.3.161,10.0.4.240
2026-01-01 00:15:56,1250,0.007741355959651258,3453,101,6,24,192.168.2.187,10.0.4.123
2026-01-01 00:15:57,1255,0.00505581486154499,3511,1290,17,29,192.168.0.117,10.0.4.65
2026-01-01 00:15:58,581,0.00937952490997449,988,866,17,29,192.168.0.240,10.0.1.153
2026-01-01 00:15:59,598,0.006902480432193008,4116,967,6,28,192.168.4.218,10.0.1.36
2026-01-01 00:16:00,788,0.006859174758565727,4964,1645,6,32,192.168.2.179,10.0.2.238
2026-01-01 00:16:01,830,0.620820038400634,4026,973,17,45604,192.168.0.240,10.0.1.136
2026-01-01 00:16:02,173,0.45801292616934575,4179,841,17,23251,192.168.2.56,10.0.1.169
2026-01-01 00:16:03,963,1.2137813609136507,1682,961,6,15261,192.168.4.79,10.0.3.85
2026-01-01 00:16:04,170,0.7582438147188185,4665,941,6,1434,192.168.2.168,10.0.4.92
2026-01-01 00:16:05,1338,1.4931236247232202,3963,1800,17,9066,192.168.4.171,10.0.4.182
2026-01-01 00:16:06,858,0.4142650518208243,933,1026,6,37484,192.168.0.133,10.0.4.106
2026-01-01 00:16:07,1005,1.5778663959227357,3598,84,17,27040,192.168.2.187,10.0.4.11
2026-01-01 00:16:08,829,1.209611106185318,3233,1817,17,9556,192.168.2.38,10.0.1.97
2026-01-01 00:16:09,1318,0.2301031903213953,1980,327,6,9437,192.168.2.62,10.0.2.110
2026-01-01 00:16:10,1172,0.8298796220168829,1855,815,6,37766,192.168.1.179,10.0.3.244
2026-01-01 00:16:11,1021,1.7267469397108874,3056,1473,6,164,192.168.3.176,10.0.4.151
2026-01-01 00:16:12,1027,1.8486460395906876,792,453,6,34741,192.168.1.110,10.0.2.9
2026-01-01 00:16:13,1040,0.9303554733934808,791,1947,6,19675,192.168.4.242,10.0.0.94
2026-01-01 00:16:14,109,0.9608063860882543,1809,628,17,8461,192.168.1.80,10.0.3.81
2026-01-01 00:16:15,1142,1.838820246411463,2255,1244,17,17018,192.168.0.119,10.0.0.75
2026-01-01 00:16:16,1239,1.1713016264849476,3610,1177,6,50057,192.168.3.121,10.0.0.11
2026-01-01 00:16:17,605,0.06780956375914024,1607,664,6,32591,192.168.3.16,10.0.3.250
2026-01-01 00:16:18,1407,1.8263642024574844,984,11,6,28048,192.168.2.176,10.0.0.201
2026-01-01 00:16:19,1076,0.4956843394004197,3676,1156,17,60596,192.168.4.45,10.0.1.117
2026-01-01 00:16:20,455,1.1558117395062084,3380,303,6,34785,192.168.3.44,10.0.2.64
2026-01-01 00:16:21,340,0.3312944114134445,519,1316,6,9836,192.168.1.180,10.0.1.247
2026-01-01 00:16:22,410,0.06972829383805788,590,974,17,7896,192.168.1.103,10.0.1.31
2026-01-01 00:16:23,391,0.6235562345687075,1050,1323,17,32975,192.168.0.159,10.0.3.213
2026-01-01 00:16:24,402,1.5617454704169194,3633,1763,6,49736,192.168.1.242,10.0.0.128
2026-01-01 00:16:25,1458,0.5558198854379174,4444,782,6,54830,192.168.2.28,10.0.4.165
2026-01-01 00:16:26,1385,0.44145719516494764,959,42,6,41800,192.168.2.152,10.0.3.39
2026-01-01 00:16:27,508,0.4259639273919453,692,943,17,30511,192.168.4.244,10.0.2.80
2026-01-01 00:16:28,87,1.0312711857194863,3899,342,6,5346,192.168.3.203,10.0.1.177
2026-01-01 00:16:29,440,1.9552829524437456,4473,1349,6,59064,192.168.1.69,10.0.4.99
2026-01-01 00:16:30,1063,0.9158014861737588,2946,1837,6,30317,192.168.2.200,10.0.2.152
2026-01-01 00:16:31,912,1.1151000605231631,526,497,17,2646,192.168.4.13,10.0.3.164
2026-01-01 00:16:32,1074,1.721291794502103,3224,363,17,40788,192.168.2.160,10.0.2.186
2026-01-01 00:16:33,1472,1.0666402163654993,2253,890,6,18683,192.168.2.180,10.0.2.10
2026-01-01 00:16:34,850,0.3701067707607107,3344,426,6,50027,192.168.3.82,10.0.3.3
2026-01-01 00:16:35,559,0.5995314907585335,3965,1004,17,38329,192.168.3.78,10.0.2.190
2026-01-01 00:16:36,849,0.6208194149251125,1875,20,17,15891,192.168.2.116,10.0.2.164
2026-01-01 00:16:37,1112,0.7987419088848882,1763,406,17,47300,192.168.2.117,10.0.0.68
2026-01-01 00:16:38,1190,0.8531103536282381,520,618,17,17073,192.168.0.107,10.0.4.100
2026-01-01 00:16:39,416,1.6020755778085773,1016,1014,17,36770,192.168.4.231,10.0.1.46
2026-01-01 00:16:40,1050,0.006695931357135015,3389,955,17,22,192.168.4.194,10.0.3.43
2026-01-01 00:16:41,1405,0.0017082195428906862,2079,1854,6,19,192.168.2.39,10.0.2.133
2026-01-01 00:16:42,1025,0.0034716761392744482,2717,725,6,22,192.168.0.154,10.0.1.191
2026-01-01 00:16:43,1274,0.007637760211678794,2332,1013,17,24,192.168.0.208,10.0.2.188
2026-01-01 00:16:44,1270,0.0035462597194548012,3376,500,6,22,192.168.4.238,10.0.3.160
2026-01-01 00:16:45,1289,0.0009664710191335749,4524,116,6,24,192.168.0.135,10.0.0.135
2026-01-01 00:16:46,1067,0.005782522889468145,1500,385,17,26,192.168.2.103,10.0.0.137
2026-01-01 00:16:47,270,0.004851341852417912,285,1367,6,29,192.168.1.30,10.0.1.252
2026-01-01 00:16:48,669,0.007618128011971059,3495,583,6,30,192.168.3.239,10.0.4.29
2026-01-01 00:16:49,1407,0.010342085837536324,2065,394,6,30,192.168.1.198,10.0.4.75
2026-01-01 00:16:50,199,0.005900681833532056,768,1087,17,31,192.168.0.76,10.0.1.103
2026-01-01 00:16:51,207,1.2543298001638872,3057,1740,6,55317,192.168.1.92,10.0.0.87
2026-01-01 00:16:52,1627,1.6401762308364785,4289,720,6,64042,192.168.3.127,10.0.1.88
2026-01-01 00:16:53,1004,1.3037076972426112,2161,71,17,43405,192.168.4.236,10.0.2.109
2026-01-01 00:16:54,867,0.41472994730524837,3293,1812,6,51824,192.168.4.198,10.0.1.44
2026-01-01 00:16:55,66,0.5477768222497269,946,273,17,53355,192.168.4.93,10.0.0.61
2026-01-01 00:16:56,1453,0.4340436910583425,4926,1343,17,30911,192.168.2.232,10.0.4.67
2026-01-01 00:16:57,844,0.7547869744718061,3335,337,6,32783,192.168.4.55,10.0.2.198
2026-01-01 00:16:58,442,0.07892891188593142,4150,1389,17,3194,192.168.1.167,10.0.0.3
2026-01-01 00:16:59,1666,1.2365348609398883,4895,1518,17,33159,192.168.3.220,10.0.4.112
2026-01-01 00:17:00,648,0.6774417424850478,4873,606,6,25003,192.168.1.15,10.0.1.223
2026-01-01 00:17:01,494,1.3146596414625833,1481,165,17,39042,192.168.4.89,10.0.1.6
2026-01-01 00:17:02,1258,0.7746991646400054,1901,1567,17,64642,192.168.1.167,10.0.2.97
2026-01-01 00:17:03,836,1.3657028564937497,3451,10,6,49725,192.168.1.178,10.0.4.142
2026-01-01 00:17:04,346,0.6820936196396171,4064,1324,6,3633,192.168.0.86,10.0.2.93
2026-01-01 00:17:05,1259,0.5236660835262378,54,728,6,6175,192.168.4.32,10.0.4.137
2026-01-01 00:17:06,555,0.9926978033384943,1823,800,17,42081,192.168.0.141,10.0.0.36
2026-01-01 00:17:07,1493,1.3834383779670119,3462,101,6,23560,192.168.3.245,10.0.4.63
2026-01-01 00:17:08,134,0.6991532252617968,3079,1448,17,24820,192.168.4.16,10.0.4.198
2026-01-01 00:17:09,157,1.8742318761370569,832,1415,17,20281,192.168.3.90,10.0.2.13
2026-01-01 00:17:10,698,0.08154109337792745,4408,778,17,28674,192.168.0.99,10.0.3.250
2026-01-01 00:17:11,1001,0.8404694575098633,2806,213,17,57276,192.168.1.177,10.0.3.144
2026-01-01 00:17:12,530,1.9361943400787585,2490,1714,17,51431,192.168.4.242,10.0.0.199
2026-01-01 00:17:13,1294,1.0915115147966752,327,1111,17,25363,192.168.1.77,10.0.2.108
2026-01-01 00:17:14,706,0.8499672259742359,3310,1576,17,56605,192.168.3.43,10.0.1.186
2026-01-01 00:17:15,572,1.1385011817895805,3300,400,6,41674,192.168.4.86,10.0.1.55
2026-01-01 00:17:16,970,1.1533584139887718,3675,587,6,62197,192.168.4.12,10.0.1.47
2026-01-01 00:17:17,72,1.4622881022157406,3054,888,17,27425,192.168.0.174,10.0.1.221
2026-01-01 00:17:18,1052,0.2593255267491474,2143,1069,17,49930,192.168.4.252,10.0.0.12
2026-01-01 00:17:19,725,0.5042380877867371,1311,1695,6,28604,192.168.2.80,10.0.1.115
2026-01-01 00:17:20,1105,1.1609661153481128,3191,1486,17,23253,192.168.4.31,10.0.4.242
2026-01-01 00:17:21,551,1.7349456191281316,2538,591,6,51400,192.168.0.99,10.0.4.52
2026-01-01 00:17:22,1158,1.1246136434279446,3983,1333,6,23472,192.168.0.124,10.0.4.111
2026-01-01 00:17:23,959,0.47717904391555543,4547,1109,6,49231,192.168.2.119,10.0.0.131
2026-01-01 00:17:24,1033,1.3590010815630102,164,91,17,8079,192.168.0.60,10.0.2.54
2026-01-01 00:17:25,653,1.4838885029498055,4277,1683,17,7098,192.168.2.200,10.0.1.91
2026-01-01 00:17:26,238,0.4744279711457926,822,672,6,53078,192.168.0.228,10.0.0.152
2026-01-01 00:17:27,690,0.7596350276812404,943,713,6,25434,192.168.0.219,10.0.0.34
2026-01-01 00:17:28,117,1.06860643913151,4425,935,6,56495,192.168.1.213,10.0.4.188
2026-01-01 00:17:29,1220,0.9916353391357497,774,1951,6,31187,192.168.0.56,10.0.4.170
2026-01-01 00:17:30,285,0.009623519705794004,2198,241,6,21,192.168.4.173,10.0.0.252
2026-01-01 00:17:31,831,0.007053074804205419,3156,1888,17,20,192.168.3.126,10.0.1.253
2026-01-01 00:17:32,369,0.0036280898200071665,4242,1,6,21,192.168.4.146,10.0.1.114
2026-01-01 00:17:33,-72,0.0065049405474902995,3695,224,17,24,192.168.3.125,10.0.2.115
2026-01-01 00:17:34,347,0.004498889353033641,3452,800,6,23,192.168.2.218,10.0.4.188
2026-01-01 00:17:35,817,0.008106298298425354,914,1768,17,27,192.168.2.232,10.0.4.226
2026-01-01 00:17:36,1297,0.004146562223498907,1308,1996,17,26,192.168.1.138,10.0.3.72
2026-01-01 00:17:37,669,0.01005272983371102,4177,1949,17,29,192.168.3.244,10.0.2.50
2026-01-01 00:17:38,1047,0.010487546316670935,513,1952,17,30,192.168.1.116,10.0.3.61
2026-01-01 00:17:39,1572,0.0006267201320089432,1920,588,17,30,192.168.2.155,10.0.0.48
2026-01-01 00:17:40,87,0.0006888237954869509,3594,115,17,28,192.168.0.234,10.0.2.245
2026-01-01 00:17:41,1515,0.1668972821196026,4841,1689,6,63531,192.168.1.237,10.0.0.118
2026-01-01 00:17:42,1190,0.18703943746015414,1409,917,17,36225,192.168.3.83,10.0.0.50
2026-01-01 00:17:43,1315,1.2082889545276523,4802,1126,6,7789,192.168.1.168,10.0.4.229
2026-01-01 00:17:44,377,1.1072939875522152,4566,193,17,28081,192.168.1.33,10.0.4.35
2026-01-01 00:17:45,898,0.42832922868097906,3190,1189,17,57752,192.168.3.186,10.0.3.33
2026-01-01 00:17:46,199,1.8934122269549023,4491,870,6,24036,192.168.3.177,10.0.1.112
2026-01-01 00:17:47,441,1.5632671354294656,1555,89,17,35479,192.168.4.46,10.0.0.61
2026-01-01 00:17:48,963,0.23110942839559212,804,1709,6,11283,192.168.4.47,10.0.4.190
2026-01-01 00:17:49,1497,1.8645082379396392,1279,121,6,18055,192.168.1.170,10.0.2.235
2026-01-01 00:17:50,971,1.9462833691342483,3577,142,6,16533,192.168.2.178,10.0.4.55
2026-01-01 00:17:51,1231,1.9872582423601135,2901,993,6,22804,192.168.3.213,10.0.4.118
2026-01-01 00:17:52,1546,0.10847130809654952,1387,105,17,28906,192.168.1.28,10.0.4.29
2026-01-01 00:17:53,414,1.4747662587539458,4688,886,17,44859,192.168.4.153,10.0.0.92
2026-01-01 00:17:54,1197,1.0910588388092366,2761,427,6,10144,192.168.4.107,10.0.4.134
2026-01-01 00:17:55,820,1.413057287504311,2679,1328,17,49518,192.168.0.236,10.0.0.24
2026-01-01 00:17:56,357,1.9370853542351545,2106,1895,17,48356,192.168.3.211,10.0.1.219
2026-01-01 00:17:57,647,1.3777567885194946,4223,1994,6,9866,192.168.3.226,10.0.2.91
2026-01-01 00:17:58,23,1.6756179477348125,4831,316,17,4530,192.168.2.162,10.0.3.34
2026-01-01 00:17:59,192,1.7352737756233367,2768,1986,6,45456,192.168.0.29,10.0.1.7
2026-01-01 00:18:00,1143,1.6799112015378357,3953,634,6,38101,192.168.2.206,10.0.1.7
2026-01-01 00:18:01,325,0.8532383823157024,3186,1925,17,38280,192.168.0.43,10.0.0.248
2026-01-01 00:18:02,691,0.4450228881140455,3280,8,17,59893,192.168.3.21,10.0.2.74
2026-01-01 00:18:03,1207,0.7949361272220522,2573,773,17,64027,192.168.1.150,10.0.2.43
2026-01-01 00:18:04,429,1.7864240748227336,4616,1096,6,57906,192.168.4.229,10.0.3.146
2026-01-01 00:18:05,1447,0.2917880007142341,2599,1382,6,28138,192.168.4.174,10.0.2.39
2026-01-01 00:18:06,1230,1.025575178535964,4033,222,17,27066,192.168.1.99,10.0.3.82
2026-01-01 00:18:07,272,0.4686400866939097,236,1439,17,29955,192.168.4.205,10.0.0.206
2026-01-01 00:18:08,786,1.1655353735184597,1304,552,17,41732,192.168.2.150,10.0.0.118
2026-01-01 00:18:09,275,1.7229836685227211,3430,1393,17,39260,192.168.2.222,10.0.4.122
2026-01-01 00:18:10,962,1.7605965576003448,1301,715,6,59383,192.168.1.157,10.0.3.140
2026-01-01 00:18:11,1087,0.4720981594656034,2541,1287,17,60770,192.168.0.84,10.0.4.76
2026-01-01 00:18:12,703,1.8147441566441807,2051,1863,6,10762,192.168.2.214,10.0.3.52
2026-01-01 00:18:13,362,1.184014471282155,441,1713,6,5440,192.168.2.124,10.0.4.8
2026-01-01 00:18:14,951,0.6974199148828782,2076,1883,17,47242,192.168.2.157,10.0.0.160
2026-01-01 00:18:15,336,1.4149602984917085,3180,1341,17,42532,192.168.2.199,10.0.0.33
2026-01-01 00:18:16,400,0.9619725409196241,2657,1107,17,28272,192.168.0.86,10.0.0.29
2026-01-01 00:18:17,657,0.7555037600775941,3798,1341,6,13282,192.168.3.183,10.0.1.5
2026-01-01 00:18:18,982,1.4101045496977342,804,110,17,39278,192.168.2.170,10.0.1.187
2026-01-01 00:18:19,1298,0.5017147315575514,74,250,17,44253,192.168.2.177,10.0.2.19
2026-01-01 00:18:20,174,0.008395847968746607,2175,382,6,22,192.168.3.17,10.0.4.8
2026-01-01 00:18:21,217,0.0030169805624778033,3924,6,17,22,192.168.4.22,10.0.1.55
2026-01-01 00:18:22,641,0.0070097002740532165,2089,458,6,20,192.168.3.218,10.0.0.1
2026-01-01 00:18:23,1303,0.007337110518393971,40,1107,17,25,192.168.4.168,10.0.0.72
2026-01-01 00:18:24,1193,0.002244872606827072,2081,207,6,23,192.168.0.77,10.0.2.182
2026-01-01 00:18:25,536,0.01021400183813658,4683,899,17,27,192.168.2.71,10.0.3.245
2026-01-01 00:18:26,1004,0.004919848552432868,1622,1413,17,25,192.168.0.195,10.0.3.67
2026-01-01 00:18:27,1161,0.004021703598832849,341,1337,6,28,192.168.3.34,10.0.0.191
